id,pincode,city,state,country,created_at,updated_at
441,140802,Fatehgarh Sahib,Punjab,India,2021-07-06,2021-07-06
442,140901,Mohali,Punjab,India,2021-07-06,2021-07-06
443,141001,Ludhiana,Punjab,India,2021-07-06,2021-07-06
444,141002,Ludhiana,Punjab,India,2021-07-06,2021-07-06
445,141003,Ludhiana,Punjab,India,2021-07-06,2021-07-06
446,141004,Ludhiana,Punjab,India,2021-07-06,2021-07-06
447,141006,Ludhiana,Punjab,India,2021-07-06,2021-07-06
448,141007,Ludhiana,Punjab,India,2021-07-06,2021-07-06
449,141008,Ludhiana,Punjab,India,2021-07-06,2021-07-06
450,141010,Ludhiana,Punjab,India,2021-07-06,2021-07-06
451,141012,Ludhiana,Punjab,India,2021-07-06,2021-07-06
452,141013,Ludhiana,Punjab,India,2021-07-06,2021-07-06
453,141014,Ludhiana,Punjab,India,2021-07-06,2021-07-06
454,141015,Ludhiana,Punjab,India,2021-07-06,2021-07-06
455,141016,Ludhiana,Punjab,India,2021-07-06,2021-07-06
456,141017,Ludhiana,Punjab,India,2021-07-06,2021-07-06
457,141101,Ludhiana,Punjab,India,2021-07-06,2021-07-06
458,141102,Ludhiana,Punjab,India,2021-07-06,2021-07-06
459,141103,Ludhiana,Punjab,India,2021-07-06,2021-07-06
460,141104,Ludhiana,Punjab,India,2021-07-06,2021-07-06
461,141105,Ludhiana,Punjab,India,2021-07-06,2021-07-06
462,141106,Ludhiana,Punjab,India,2021-07-06,2021-07-06
463,141107,Ludhiana,Punjab,India,2021-07-06,2021-07-06
464,141108,Ludhiana,Punjab,India,2021-07-06,2021-07-06
465,141109,Ludhiana,Punjab,India,2021-07-06,2021-07-06
466,141110,Ludhiana,Punjab,India,2021-07-06,2021-07-06
467,141112,Ludhiana,Punjab,India,2021-07-06,2021-07-06
468,141113,Ludhiana,Punjab,India,2021-07-06,2021-07-06
469,141114,Ludhiana,Punjab,India,2021-07-06,2021-07-06
470,141115,Ludhiana,Punjab,India,2021-07-06,2021-07-06
471,141116,Ludhiana,Punjab,India,2021-07-06,2021-07-06
472,141117,Ludhiana,Punjab,India,2021-07-06,2021-07-06
473,141118,Ludhiana,Punjab,India,2021-07-06,2021-07-06
474,141119,Ludhiana,Punjab,India,2021-07-06,2021-07-06
475,141120,Ludhiana,Punjab,India,2021-07-06,2021-07-06
476,141121,Ludhiana,Punjab,India,2021-07-06,2021-07-06
477,141122,Ludhiana,Punjab,India,2021-07-06,2021-07-06
478,141123,Ludhiana,Punjab,India,2021-07-06,2021-07-06
479,141125,Ludhiana,Punjab,India,2021-07-06,2021-07-06
480,141126,Ludhiana,Punjab,India,2021-07-06,2021-07-06
481,141127,Ludhiana,Punjab,India,2021-07-06,2021-07-06
482,141201,Ludhiana,Punjab,India,2021-07-06,2021-07-06
483,141202,Ludhiana,Punjab,India,2021-07-06,2021-07-06
484,141203,Ludhiana,Punjab,India,2021-07-06,2021-07-06
485,141204,Ludhiana,Punjab,India,2021-07-06,2021-07-06
486,141205,Ludhiana,Punjab,India,2021-07-06,2021-07-06
487,141206,Ludhiana,Punjab,India,2021-07-06,2021-07-06
488,141401,Ludhiana,Punjab,India,2021-07-06,2021-07-06
489,141411,Fatehgarh Sahib,Punjab,India,2021-07-06,2021-07-06
490,141412,Ludhiana,Punjab,India,2021-07-06,2021-07-06
491,141413,Ludhiana,Punjab,India,2021-07-06,2021-07-06
492,141414,Ludhiana,Punjab,India,2021-07-06,2021-07-06
493,141415,Ludhiana,Punjab,India,2021-07-06,2021-07-06
494,141416,Ludhiana,Punjab,India,2021-07-06,2021-07-06
495,141417,Ludhiana,Punjab,India,2021-07-06,2021-07-06
496,141418,Ludhiana,Punjab,India,2021-07-06,2021-07-06
497,141419,Ludhiana,Punjab,India,2021-07-06,2021-07-06
498,141421,Fatehgarh Sahib,Punjab,India,2021-07-06,2021-07-06
499,141422,Ludhiana,Punjab,India,2021-07-06,2021-07-06
500,141801,Fatehgarh Sahib,Punjab,India,2021-07-06,2021-07-06
501,142001,Moga,Punjab,India,2021-07-06,2021-07-06
502,142002,Moga,Punjab,India,2021-07-06,2021-07-06
503,142003,Moga,Punjab,India,2021-07-06,2021-07-06
504,142011,Moga,Punjab,India,2021-07-06,2021-07-06
505,142021,Ludhiana,Punjab,India,2021-07-06,2021-07-06
506,142022,Ludhiana,Punjab,India,2021-07-06,2021-07-06
507,142023,Ludhiana,Punjab,India,2021-07-06,2021-07-06
508,142024,Ludhiana,Punjab,India,2021-07-06,2021-07-06
509,142025,Ludhiana,Punjab,India,2021-07-06,2021-07-06
510,142026,Ludhiana,Punjab,India,2021-07-06,2021-07-06
511,142027,Ludhiana,Punjab,India,2021-07-06,2021-07-06
512,142028,Ludhiana,Punjab,India,2021-07-06,2021-07-06
513,142029,Ludhiana,Punjab,India,2021-07-06,2021-07-06
514,142030,Ludhiana,Punjab,India,2021-07-06,2021-07-06
515,142031,Ludhiana,Punjab,India,2021-07-06,2021-07-06
516,142032,Ludhiana,Punjab,India,2021-07-06,2021-07-06
517,142033,Ludhiana,Punjab,India,2021-07-06,2021-07-06
518,142034,Ludhiana,Punjab,India,2021-07-06,2021-07-06
519,142035,Ludhiana,Punjab,India,2021-07-06,2021-07-06
520,142036,Ludhiana,Punjab,India,2021-07-06,2021-07-06
521,142037,Moga,Punjab,India,2021-07-06,2021-07-06
522,142038,Moga,Punjab,India,2021-07-06,2021-07-06
523,142039,Moga,Punjab,India,2021-07-06,2021-07-06
524,142040,Moga,Punjab,India,2021-07-06,2021-07-06
525,142041,Firozpur,Punjab,India,2021-07-06,2021-07-06
526,142042,Moga,Punjab,India,2021-07-06,2021-07-06
527,142043,Firozpur,Punjab,India,2021-07-06,2021-07-06
528,142044,Firozpur,Punjab,India,2021-07-06,2021-07-06
529,142045,Moga,Punjab,India,2021-07-06,2021-07-06
530,142046,Moga,Punjab,India,2021-07-06,2021-07-06
531,142047,Firozpur,Punjab,India,2021-07-06,2021-07-06
532,142048,Moga,Punjab,India,2021-07-06,2021-07-06
533,142049,Moga,Punjab,India,2021-07-06,2021-07-06
534,142050,Firozpur,Punjab,India,2021-07-06,2021-07-06
535,142052,Firozpur,Punjab,India,2021-07-06,2021-07-06
536,142053,Moga,Punjab,India,2021-07-06,2021-07-06
537,142054,Moga,Punjab,India,2021-07-06,2021-07-06
538,142055,Moga,Punjab,India,2021-07-06,2021-07-06
539,142056,Moga,Punjab,India,2021-07-06,2021-07-06
540,142057,Moga,Punjab,India,2021-07-06,2021-07-06
541,142058,Moga,Punjab,India,2021-07-06,2021-07-06
542,142060,Firozpur,Punjab,India,2021-07-06,2021-07-06
543,143001,Amritsar,Punjab,India,2021-07-06,2021-07-06
544,143002,Amritsar,Punjab,India,2021-07-06,2021-07-06
545,143005,Amritsar,Punjab,India,2021-07-06,2021-07-06
546,143006,Amritsar,Punjab,India,2021-07-06,2021-07-06
547,143008,Amritsar,Punjab,India,2021-07-06,2021-07-06
548,143009,Amritsar,Punjab,India,2021-07-06,2021-07-06
549,143022,Amritsar,Punjab,India,2021-07-06,2021-07-06
550,143101,Amritsar,Punjab,India,2021-07-06,2021-07-06
551,143102,Amritsar,Punjab,India,2021-07-06,2021-07-06
552,143103,Amritsar,Punjab,India,2021-07-06,2021-07-06
553,143105,Amritsar,Punjab,India,2021-07-06,2021-07-06
554,143107,Amritsar,Punjab,India,2021-07-06,2021-07-06
555,143108,Amritsar,Punjab,India,2021-07-06,2021-07-06
556,143109,Amritsar,Punjab,India,2021-07-06,2021-07-06
557,143111,Amritsar,Punjab,India,2021-07-06,2021-07-06
558,143112,Amritsar,Punjab,India,2021-07-06,2021-07-06
559,143113,Amritsar,Punjab,India,2021-07-06,2021-07-06
560,143114,Amritsar,Punjab,India,2021-07-06,2021-07-06
561,143115,Amritsar,Punjab,India,2021-07-06,2021-07-06
562,143116,Amritsar,Punjab,India,2021-07-06,2021-07-06
563,143117,Amritsar,Punjab,India,2021-07-06,2021-07-06
564,143118,Tarn Taran,Punjab,India,2021-07-06,2021-07-06
565,143119,Amritsar,Punjab,India,2021-07-06,2021-07-06
566,143149,Amritsar,Punjab,India,2021-07-06,2021-07-06
567,143201,Amritsar,Punjab,India,2021-07-06,2021-07-06
568,143202,Amritsar,Punjab,India,2021-07-06,2021-07-06
569,143203,Amritsar,Punjab,India,2021-07-06,2021-07-06
570,143204,Amritsar,Punjab,India,2021-07-06,2021-07-06
571,143205,Amritsar,Punjab,India,2021-07-06,2021-07-06
572,143301,Amritsar,Punjab,India,2021-07-06,2021-07-06
573,143302,Amritsar,Punjab,India,2021-07-06,2021-07-06
574,143303,Amritsar,Punjab,India,2021-07-06,2021-07-06
575,143304,Amritsar,Punjab,India,2021-07-06,2021-07-06
576,143305,Amritsar,Punjab,India,2021-07-06,2021-07-06
577,143401,Tarn Taran,Punjab,India,2021-07-06,2021-07-06
578,143402,Amritsar,Punjab,India,2021-07-06,2021-07-06
579,143406,Amritsar,Punjab,India,2021-07-06,2021-07-06
580,143407,Amritsar,Punjab,India,2021-07-06,2021-07-06
581,143408,Amritsar,Punjab,India,2021-07-06,2021-07-06
582,143409,Amritsar,Punjab,India,2021-07-06,2021-07-06
583,143410,Amritsar,Punjab,India,2021-07-06,2021-07-06
584,143411,Amritsar,Punjab,India,2021-07-06,2021-07-06
585,143412,Amritsar,Punjab,India,2021-07-06,2021-07-06
586,143413,Amritsar,Punjab,India,2021-07-06,2021-07-06
587,143414,Amritsar,Punjab,India,2021-07-06,2021-07-06
588,143415,Amritsar,Punjab,India,2021-07-06,2021-07-06
589,143416,Amritsar,Punjab,India,2021-07-06,2021-07-06
590,143419,Amritsar,Punjab,India,2021-07-06,2021-07-06
591,143422,Tarn Taran,Punjab,India,2021-07-06,2021-07-06
592,143501,Amritsar,Punjab,India,2021-07-06,2021-07-06
593,143502,Amritsar,Punjab,India,2021-07-06,2021-07-06
594,143504,Amritsar,Punjab,India,2021-07-06,2021-07-06
595,143505,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
596,143506,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
597,143507,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
598,143511,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
599,143512,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
600,143513,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
601,143514,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
602,143515,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
603,143516,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
604,143517,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
605,143518,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
606,143519,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
607,143520,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
608,143521,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
609,143525,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
610,143526,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
611,143527,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
612,143528,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
613,143529,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
614,143530,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
615,143531,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
616,143532,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
617,143533,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
618,143534,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
619,143601,Amritsar,Punjab,India,2021-07-06,2021-07-06
620,143602,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
621,143603,Amritsar,Punjab,India,2021-07-06,2021-07-06
622,143604,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
623,143605,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
624,143606,Amritsar,Punjab,India,2021-07-06,2021-07-06
625,144001,Jalandhar,Punjab,India,2021-07-06,2021-07-06
626,144002,Jalandhar,Punjab,India,2021-07-06,2021-07-06
627,144003,Jalandhar,Punjab,India,2021-07-06,2021-07-06
628,144004,Jalandhar,Punjab,India,2021-07-06,2021-07-06
629,144005,Jalandhar,Punjab,India,2021-07-06,2021-07-06
630,144006,Jalandhar,Punjab,India,2021-07-06,2021-07-06
631,144007,Jalandhar,Punjab,India,2021-07-06,2021-07-06
632,144008,Jalandhar,Punjab,India,2021-07-06,2021-07-06
633,144009,Jalandhar,Punjab,India,2021-07-06,2021-07-06
634,144010,Jalandhar,Punjab,India,2021-07-06,2021-07-06
635,144011,Jalandhar,Punjab,India,2021-07-06,2021-07-06
636,144012,Jalandhar,Punjab,India,2021-07-06,2021-07-06
637,144014,Jalandhar,Punjab,India,2021-07-06,2021-07-06
638,144020,Jalandhar,Punjab,India,2021-07-06,2021-07-06
639,144021,Jalandhar,Punjab,India,2021-07-06,2021-07-06
640,144022,Jalandhar,Punjab,India,2021-07-06,2021-07-06
641,144023,Jalandhar,Punjab,India,2021-07-06,2021-07-06
642,144024,Jalandhar,Punjab,India,2021-07-06,2021-07-06
643,144025,Jalandhar,Punjab,India,2021-07-06,2021-07-06
644,144026,Jalandhar,Punjab,India,2021-07-06,2021-07-06
645,144027,Jalandhar,Punjab,India,2021-07-06,2021-07-06
646,144028,Jalandhar,Punjab,India,2021-07-06,2021-07-06
647,144029,Jalandhar,Punjab,India,2021-07-06,2021-07-06
648,144030,Jalandhar,Punjab,India,2021-07-06,2021-07-06
649,144031,Jalandhar,Punjab,India,2021-07-06,2021-07-06
650,144032,Jalandhar,Punjab,India,2021-07-06,2021-07-06
651,144033,Jalandhar,Punjab,India,2021-07-06,2021-07-06
652,144034,Jalandhar,Punjab,India,2021-07-06,2021-07-06
653,144035,Jalandhar,Punjab,India,2021-07-06,2021-07-06
654,144036,Jalandhar,Punjab,India,2021-07-06,2021-07-06
655,144037,Jalandhar,Punjab,India,2021-07-06,2021-07-06
656,144039,Jalandhar,Punjab,India,2021-07-06,2021-07-06
657,144040,Jalandhar,Punjab,India,2021-07-06,2021-07-06
658,144041,Jalandhar,Punjab,India,2021-07-06,2021-07-06
659,144042,Jalandhar,Punjab,India,2021-07-06,2021-07-06
660,144043,Jalandhar,Punjab,India,2021-07-06,2021-07-06
661,144044,Jalandhar,Punjab,India,2021-07-06,2021-07-06
662,144101,Jalandhar,Punjab,India,2021-07-06,2021-07-06
663,144102,Jalandhar,Punjab,India,2021-07-06,2021-07-06
664,144103,Jalandhar,Punjab,India,2021-07-06,2021-07-06
665,144104,Jalandhar,Punjab,India,2021-07-06,2021-07-06
666,144105,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
667,144106,Jalandhar,Punjab,India,2021-07-06,2021-07-06
668,144201,Jalandhar,Punjab,India,2021-07-06,2021-07-06
669,144202,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
670,144204,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
671,144205,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
672,144206,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
673,144207,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
674,144208,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
675,144209,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
676,144210,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
677,144211,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
678,144212,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
679,144213,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
680,144214,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
681,144216,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
682,144221,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
683,144222,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
684,144223,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
685,144224,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
686,144301,Jalandhar,Punjab,India,2021-07-06,2021-07-06
687,144302,Jalandhar,Punjab,India,2021-07-06,2021-07-06
688,144303,Jalandhar,Punjab,India,2021-07-06,2021-07-06
689,144305,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
690,144306,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
691,144311,Jalandhar,Punjab,India,2021-07-06,2021-07-06
692,144401,Kapurthala,Punjab,India,2021-07-06,2021-07-06
693,144402,Jalandhar,Punjab,India,2021-07-06,2021-07-06
694,144403,Jalandhar,Punjab,India,2021-07-06,2021-07-06
695,144404,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
696,144405,Jalandhar,Punjab,India,2021-07-06,2021-07-06
697,144406,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
698,144407,Jalandhar,Punjab,India,2021-07-06,2021-07-06
699,144408,Kapurthala,Punjab,India,2021-07-06,2021-07-06
700,144409,Jalandhar,Punjab,India,2021-07-06,2021-07-06
701,144410,Jalandhar,Punjab,India,2021-07-06,2021-07-06
702,144411,Kapurthala,Punjab,India,2021-07-06,2021-07-06
703,144415,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
704,144416,Jalandhar,Punjab,India,2021-07-06,2021-07-06
705,144417,Jalandhar,Punjab,India,2021-07-06,2021-07-06
706,144418,Jalandhar,Punjab,India,2021-07-06,2021-07-06
707,144419,Jalandhar,Punjab,India,2021-07-06,2021-07-06
708,144421,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
709,144422,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
710,144501,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
711,144502,Jalandhar,Punjab,India,2021-07-06,2021-07-06
712,144503,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
713,144504,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
714,144505,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
715,144506,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
716,144507,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
717,144508,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
718,144509,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
719,144510,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
720,144511,Jalandhar,Punjab,India,2021-07-06,2021-07-06
721,144512,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
722,144513,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
723,144514,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
724,144515,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
725,144516,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
726,144517,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
727,144518,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
728,144519,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
729,144520,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
730,144521,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
731,144522,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
732,144523,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
733,144524,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
734,144525,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
735,144526,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
736,144527,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
737,144528,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
738,144529,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
739,144530,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
740,144531,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
741,144532,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
742,144533,Nawanshahr,Punjab,India,2021-07-06,2021-07-06
743,144601,Kapurthala,Punjab,India,2021-07-06,2021-07-06
744,144602,Kapurthala,Punjab,India,2021-07-06,2021-07-06
745,144603,Jalandhar,Punjab,India,2021-07-06,2021-07-06
746,144606,Kapurthala,Punjab,India,2021-07-06,2021-07-06
747,144620,Kapurthala,Punjab,India,2021-07-06,2021-07-06
748,144621,Kapurthala,Punjab,India,2021-07-06,2021-07-06
749,144622,Kapurthala,Punjab,India,2021-07-06,2021-07-06
750,144623,Jalandhar,Punjab,India,2021-07-06,2021-07-06
751,144624,Kapurthala,Punjab,India,2021-07-06,2021-07-06
752,144625,Kapurthala,Punjab,India,2021-07-06,2021-07-06
753,144626,Kapurthala,Punjab,India,2021-07-06,2021-07-06
754,144628,Kapurthala,Punjab,India,2021-07-06,2021-07-06
755,144629,Jalandhar,Punjab,India,2021-07-06,2021-07-06
756,144630,Jalandhar,Punjab,India,2021-07-06,2021-07-06
757,144631,Kapurthala,Punjab,India,2021-07-06,2021-07-06
758,144632,Kapurthala,Punjab,India,2021-07-06,2021-07-06
759,144633,Jalandhar,Punjab,India,2021-07-06,2021-07-06
760,144701,Jalandhar,Punjab,India,2021-07-06,2021-07-06
761,144702,Jalandhar,Punjab,India,2021-07-06,2021-07-06
762,144703,Jalandhar,Punjab,India,2021-07-06,2021-07-06
763,144801,Jalandhar,Punjab,India,2021-07-06,2021-07-06
764,144802,Kapurthala,Punjab,India,2021-07-06,2021-07-06
765,144803,Kapurthala,Punjab,India,2021-07-06,2021-07-06
766,144804,Kapurthala,Punjab,India,2021-07-06,2021-07-06
767,144805,Jalandhar,Punjab,India,2021-07-06,2021-07-06
768,144806,Jalandhar,Punjab,India,2021-07-06,2021-07-06
769,144819,Kapurthala,Punjab,India,2021-07-06,2021-07-06
770,145001,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
771,145022,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
772,145023,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
773,145024,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
774,145025,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
775,145026,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
776,145027,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
777,145029,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
778,145101,Gurdaspur,Punjab,India,2021-07-06,2021-07-06
779,146001,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
780,146021,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
781,146022,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
782,146023,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
783,146024,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
784,146101,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
785,146102,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
786,146103,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
787,146104,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
788,146105,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
789,146106,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
790,146107,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
791,146108,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
792,146109,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
793,146110,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
794,146111,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
795,146112,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
796,146113,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
797,146114,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
798,146115,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
799,146116,Hoshiarpur,Punjab,India,2021-07-06,2021-07-06
800,147001,Patiala,Punjab,India,2021-07-06,2021-07-06
801,147002,Patiala,Punjab,India,2021-07-06,2021-07-06
802,147003,Patiala,Punjab,India,2021-07-06,2021-07-06
803,147004,Patiala,Punjab,India,2021-07-06,2021-07-06
804,147005,Patiala,Punjab,India,2021-07-06,2021-07-06
805,147006,Patiala,Punjab,India,2021-07-06,2021-07-06
806,147007,Patiala,Punjab,India,2021-07-06,2021-07-06
807,147021,Patiala,Punjab,India,2021-07-06,2021-07-06
808,147101,Patiala,Punjab,India,2021-07-06,2021-07-06
809,147102,Patiala,Punjab,India,2021-07-06,2021-07-06
810,147103,Patiala,Punjab,India,2021-07-06,2021-07-06
811,147104,Patiala,Punjab,India,2021-07-06,2021-07-06
812,147105,Patiala,Punjab,India,2021-07-06,2021-07-06
813,147111,Patiala,Punjab,India,2021-07-06,2021-07-06
814,147201,Patiala,Punjab,India,2021-07-06,2021-07-06
815,147202,Patiala,Punjab,India,2021-07-06,2021-07-06
816,147203,Fatehgarh Sahib,Punjab,India,2021-07-06,2021-07-06
817,147301,Fatehgarh Sahib,Punjab,India,2021-07-06,2021-07-06
818,148001,Sangrur,Punjab,India,2021-07-06,2021-07-06
819,148002,Sangrur,Punjab,India,2021-07-06,2021-07-06
820,148017,Sangrur,Punjab,India,2021-07-06,2021-07-06
821,148018,Sangrur,Punjab,India,2021-07-06,2021-07-06
822,148019,Sangrur,Punjab,India,2021-07-06,2021-07-06
